ano,idade,motivo_situacao,sexo,qte_acidentes,situacao
2014-01-01,30 a 34 Anos,Típico-Com Cat,Masculino,10410.0,Com Cat Registrada
2014-01-01,30 a 34 Anos,Doença do Trabalho-Com Cat,Masculino,375.0,Com Cat Registrada
2014-01-01,30 a 34 Anos,Trajeto-Com Cat,Masculino,2524.0,Com Cat Registrada
2014-01-01,30 a 34 Anos,Típico-Com Cat,Feminino,4594.0,Com Cat Registrada
2014-01-01,30 a 34 Anos,Doença do Trabalho-Com Cat,Feminino,323.0,Com Cat Registrada
2014-01-01,30 a 34 Anos,Trajeto-Com Cat,Feminino,1623.0,Com Cat Registrada
2014-01-01,30 a 34 Anos,Trajeto-Com Cat,Ignorado,1.0,Com Cat Registrada
2014-01-01,30 a 34 Anos,Típico-Com Cat,Masculino,9677.0,Com Cat Registrada
2014-01-01,30 a 34 Anos,Doença do Trabalho-Com Cat,Masculino,345.0,Com Cat Registrada
2014-01-01,30 a 34 Anos,Trajeto-Com Cat,Masculino,2407.0,Com Cat Registrada
2014-01-01,30 a 34 Anos,Típico-Com Cat,Feminino,4359.0,Com Cat Registrada
2014-01-01,30 a 34 Anos,Doença do Trabalho-Com Cat,Feminino,311.0,Com Cat Registrada
2014-01-01,30 a 34 Anos,Trajeto-Com Cat,Feminino,1443.0,Com Cat Registrada
2014-01-01,35 a 39 Anos,Típico-Com Cat,Masculino,9286.0,Com Cat Registrada
2014-01-01,35 a 39 Anos,Doença do Trabalho-Com Cat,Masculino,346.0,Com Cat Registrada
2014-01-01,35 a 39 Anos,Trajeto-Com Cat,Masculino,2151.0,Com Cat Registrada
2014-01-01,35 a 39 Anos,Típico-Com Cat,Feminino,4112.0,Com Cat Registrada
2014-01-01,35 a 39 Anos,Doença do Trabalho-Com Cat,Feminino,289.0,Com Cat Registrada
2014-01-01,35 a 39 Anos,Trajeto-Com Cat,Feminino,1424.0,Com Cat Registrada
2014-01-01,35 a 39 Anos,Típico-Com Cat,Masculino,8913.0,Com Cat Registrada
2014-01-01,35 a 39 Anos,Doença do Trabalho-Com Cat,Masculino,335.0,Com Cat Registrada
2014-01-01,35 a 39 Anos,Trajeto-Com Cat,Masculino,2033.0,Com Cat Registrada
2014-01-01,35 a 39 Anos,Típico-Com Cat,Feminino,3956.0,Com Cat Registrada
2014-01-01,35 a 39 Anos,Doença do Trabalho-Com Cat,Feminino,300.0,Com Cat Registrada
2014-01-01,35 a 39 Anos,Trajeto-Com Cat,Feminino,1273.0,Com Cat Registrada
2014-01-01,35 a 39 Anos,Típico-Com Cat,Ignorado,1.0,Com Cat Registrada
2014-01-01,35 a 39 Anos,Típico-Com Cat,Masculino,8409.0,Com Cat Registrada
2014-01-01,35 a 39 Anos,Doença do Trabalho-Com Cat,Masculino,360.0,Com Cat Registrada
2014-01-01,35 a 39 Anos,Trajeto-Com Cat,Masculino,1860.0,Com Cat Registrada
2014-01-01,35 a 39 Anos,Típico-Com Cat,Feminino,3825.0,Com Cat Registrada
2014-01-01,35 a 39 Anos,Doença do Trabalho-Com Cat,Feminino,284.0,Com Cat Registrada
2014-01-01,35 a 39 Anos,Trajeto-Com Cat,Feminino,1212.0,Com Cat Registrada
2014-01-01,35 a 39 Anos,Típico-Com Cat,Masculino,7876.0,Com Cat Registrada
2014-01-01,35 a 39 Anos,Doença do Trabalho-Com Cat,Masculino,358.0,Com Cat Registrada
2014-01-01,35 a 39 Anos,Trajeto-Com Cat,Masculino,1675.0,Com Cat Registrada
2014-01-01,35 a 39 Anos,Típico-Com Cat,Feminino,3615.0,Com Cat Registrada
2014-01-01,35 a 39 Anos,Doença do Trabalho-Com Cat,Feminino,255.0,Com Cat Registrada
2014-01-01,35 a 39 Anos,Trajeto-Com Cat,Feminino,1197.0,Com Cat Registrada
2014-01-01,35 a 39 Anos,Típico-Com Cat,Masculino,7533.0,Com Cat Registrada
2014-01-01,35 a 39 Anos,Doença do Trabalho-Com Cat,Masculino,327.0,Com Cat Registrada
2014-01-01,35 a 39 Anos,Trajeto-Com Cat,Masculino,1626.0,Com Cat Registrada
2014-01-01,35 a 39 Anos,Típico-Com Cat,Feminino,3337.0,Com Cat Registrada
2014-01-01,35 a 39 Anos,Doença do Trabalho-Com Cat,Feminino,255.0,Com Cat Registrada
2014-01-01,35 a 39 Anos,Trajeto-Com Cat,Feminino,1027.0,Com Cat Registrada
2014-01-01,40 a 44 Anos,Típico-Com Cat,Masculino,7161.0,Com Cat Registrada
2014-01-01,40 a 44 Anos,Doença do Trabalho-Com Cat,Masculino,304.0,Com Cat Registrada
2014-01-01,40 a 44 Anos,Trajeto-Com Cat,Masculino,1547.0,Com Cat Registrada
2014-01-01,40 a 44 Anos,Típico-Com Cat,Feminino,3327.0,Com Cat Registrada
2014-01-01,40 a 44 Anos,Doença do Trabalho-Com Cat,Feminino,247.0,Com Cat Registrada
2014-01-01,40 a 44 Anos,Trajeto-Com Cat,Feminino,994.0,Com Cat Registrada
2014-01-01,40 a 44 Anos,Típico-Com Cat,Masculino,6451.0,Com Cat Registrada
2014-01-01,40 a 44 Anos,Doença do Trabalho-Com Cat,Masculino,350.0,Com Cat Registrada
2014-01-01,40 a 44 Anos,Trajeto-Com Cat,Masculino,1347.0,Com Cat Registrada
2014-01-01,40 a 44 Anos,Típico-Com Cat,Feminino,3015.0,Com Cat Registrada
2014-01-01,40 a 44 Anos,Doença do Trabalho-Com Cat,Feminino,222.0,Com Cat Registrada
2014-01-01,40 a 44 Anos,Trajeto-Com Cat,Feminino,906.0,Com Cat Registrada
2014-01-01,40 a 44 Anos,Típico-Com Cat,Masculino,6501.0,Com Cat Registrada
2014-01-01,40 a 44 Anos,Doença do Trabalho-Com Cat,Masculino,315.0,Com Cat Registrada
2014-01-01,40 a 44 Anos,Trajeto-Com Cat,Masculino,1373.0,Com Cat Registrada
2014-01-01,40 a 44 Anos,Típico-Com Cat,Feminino,3075.0,Com Cat Registrada
2014-01-01,40 a 44 Anos,Doença do Trabalho-Com Cat,Feminino,225.0,Com Cat Registrada
2014-01-01,40 a 44 Anos,Trajeto-Com Cat,Feminino,969.0,Com Cat Registrada
2014-01-01,40 a 44 Anos,Típico-Com Cat,Masculino,5990.0,Com Cat Registrada
2014-01-01,40 a 44 Anos,Doença do Trabalho-Com Cat,Masculino,298.0,Com Cat Registrada
2014-01-01,40 a 44 Anos,Trajeto-Com Cat,Masculino,1269.0,Com Cat Registrada
2014-01-01,40 a 44 Anos,Típico-Com Cat,Feminino,2789.0,Com Cat Registrada
2014-01-01,40 a 44 Anos,Doença do Trabalho-Com Cat,Feminino,223.0,Com Cat Registrada
2014-01-01,40 a 44 Anos,Trajeto-Com Cat,Feminino,897.0,Com Cat Registrada
2014-01-01,40 a 44 Anos,Típico-Com Cat,Masculino,5749.0,Com Cat Registrada
2014-01-01,40 a 44 Anos,Doença do Trabalho-Com Cat,Masculino,290.0,Com Cat Registrada
2014-01-01,40 a 44 Anos,Trajeto-Com Cat,Masculino,1150.0,Com Cat Registrada
2014-01-01,40 a 44 Anos,Típico-Com Cat,Feminino,2775.0,Com Cat Registrada
2014-01-01,40 a 44 Anos,Doença do Trabalho-Com Cat,Feminino,217.0,Com Cat Registrada
2014-01-01,40 a 44 Anos,Trajeto-Com Cat,Feminino,843.0,Com Cat Registrada
2014-01-01,40 a 44 Anos,Típico-Com Cat,Ignorado,1.0,Com Cat Registrada
2014-01-01,45 a 49 Anos,Típico-Com Cat,Masculino,5624.0,Com Cat Registrada
2014-01-01,45 a 49 Anos,Doença do Trabalho-Com Cat,Masculino,288.0,Com Cat Registrada
2014-01-01,45 a 49 Anos,Trajeto-Com Cat,Masculino,1155.0,Com Cat Registrada
2014-01-01,45 a 49 Anos,Típico-Com Cat,Feminino,2550.0,Com Cat Registrada
2014-01-01,45 a 49 Anos,Doença do Trabalho-Com Cat,Feminino,232.0,Com Cat Registrada
2014-01-01,45 a 49 Anos,Trajeto-Com Cat,Feminino,840.0,Com Cat Registrada
2014-01-01,45 a 49 Anos,Típico-Com Cat,Ignorado,2.0,Com Cat Registrada
2014-01-01,45 a 49 Anos,Típico-Com Cat,Masculino,5337.0,Com Cat Registrada
2014-01-01,45 a 49 Anos,Doença do Trabalho-Com Cat,Masculino,285.0,Com Cat Registrada
2014-01-01,45 a 49 Anos,Trajeto-Com Cat,Masculino,1077.0,Com Cat Registrada
2014-01-01,45 a 49 Anos,Típico-Com Cat,Feminino,2362.0,Com Cat Registrada
2014-01-01,45 a 49 Anos,Doença do Trabalho-Com Cat,Feminino,246.0,Com Cat Registrada
2014-01-01,45 a 49 Anos,Trajeto-Com Cat,Feminino,738.0,Com Cat Registrada
2014-01-01,45 a 49 Anos,Típico-Com Cat,Masculino,5046.0,Com Cat Registrada
2014-01-01,45 a 49 Anos,Doença do Trabalho-Com Cat,Masculino,298.0,Com Cat Registrada
2014-01-01,45 a 49 Anos,Trajeto-Com Cat,Masculino,1006.0,Com Cat Registrada
2014-01-01,45 a 49 Anos,Típico-Com Cat,Feminino,2271.0,Com Cat Registrada
2014-01-01,45 a 49 Anos,Doença do Trabalho-Com Cat,Feminino,197.0,Com Cat Registrada
2014-01-01,45 a 49 Anos,Trajeto-Com Cat,Feminino,706.0,Com Cat Registrada
2014-01-01,45 a 49 Anos,Típico-Com Cat,Masculino,4994.0,Com Cat Registrada
2014-01-01,45 a 49 Anos,Doença do Trabalho-Com Cat,Masculino,294.0,Com Cat Registrada
2014-01-01,45 a 49 Anos,Trajeto-Com Cat,Masculino,985.0,Com Cat Registrada
2014-01-01,45 a 49 Anos,Típico-Com Cat,Feminino,2158.0,Com Cat Registrada
2014-01-01,45 a 49 Anos,Doença do Trabalho-Com Cat,Feminino,209.0,Com Cat Registrada
2014-01-01,45 a 49 Anos,Trajeto-Com Cat,Feminino,682.0,Com Cat Registrada
2014-01-01,45 a 49 Anos,Típico-Com Cat,Masculino,4835.0,Com Cat Registrada
2014-01-01,45 a 49 Anos,Doença do Trabalho-Com Cat,Masculino,287.0,Com Cat Registrada
2014-01-01,45 a 49 Anos,Trajeto-Com Cat,Masculino,917.0,Com Cat Registrada
2014-01-01,45 a 49 Anos,Típico-Com Cat,Feminino,2165.0,Com Cat Registrada
2014-01-01,45 a 49 Anos,Doença do Trabalho-Com Cat,Feminino,227.0,Com Cat Registrada
2014-01-01,45 a 49 Anos,Trajeto-Com Cat,Feminino,687.0,Com Cat Registrada
2014-01-01,50 a 54 Anos,Típico-Com Cat,Masculino,4490.0,Com Cat Registrada
2014-01-01,50 a 54 Anos,Doença do Trabalho-Com Cat,Masculino,301.0,Com Cat Registrada
2014-01-01,50 a 54 Anos,Trajeto-Com Cat,Masculino,882.0,Com Cat Registrada
2014-01-01,50 a 54 Anos,Típico-Com Cat,Feminino,2033.0,Com Cat Registrada
2014-01-01,50 a 54 Anos,Doença do Trabalho-Com Cat,Feminino,206.0,Com Cat Registrada
2014-01-01,50 a 54 Anos,Trajeto-Com Cat,Feminino,649.0,Com Cat Registrada
2014-01-01,50 a 54 Anos,Típico-Com Cat,Masculino,4210.0,Com Cat Registrada
2014-01-01,50 a 54 Anos,Doença do Trabalho-Com Cat,Masculino,262.0,Com Cat Registrada
2014-01-01,50 a 54 Anos,Trajeto-Com Cat,Masculino,777.0,Com Cat Registrada
2014-01-01,50 a 54 Anos,Típico-Com Cat,Feminino,1841.0,Com Cat Registrada
2014-01-01,50 a 54 Anos,Doença do Trabalho-Com Cat,Feminino,195.0,Com Cat Registrada
2014-01-01,50 a 54 Anos,Trajeto-Com Cat,Feminino,617.0,Com Cat Registrada
2014-01-01,50 a 54 Anos,Típico-Com Cat,Masculino,3806.0,Com Cat Registrada
2014-01-01,50 a 54 Anos,Doença do Trabalho-Com Cat,Masculino,222.0,Com Cat Registrada
2014-01-01,50 a 54 Anos,Trajeto-Com Cat,Masculino,700.0,Com Cat Registrada
2014-01-01,50 a 54 Anos,Típico-Com Cat,Feminino,1653.0,Com Cat Registrada
2014-01-01,50 a 54 Anos,Doença do Trabalho-Com Cat,Feminino,138.0,Com Cat Registrada
2014-01-01,50 a 54 Anos,Trajeto-Com Cat,Feminino,594.0,Com Cat Registrada
2014-01-01,50 a 54 Anos,Típico-Com Cat,Masculino,3531.0,Com Cat Registrada
2014-01-01,50 a 54 Anos,Doença do Trabalho-Com Cat,Masculino,194.0,Com Cat Registrada
2014-01-01,50 a 54 Anos,Trajeto-Com Cat,Masculino,684.0,Com Cat Registrada
2014-01-01,50 a 54 Anos,Típico-Com Cat,Feminino,1544.0,Com Cat Registrada
2014-01-01,50 a 54 Anos,Doença do Trabalho-Com Cat,Feminino,119.0,Com Cat Registrada
2014-01-01,50 a 54 Anos,Trajeto-Com Cat,Feminino,500.0,Com Cat Registrada
2014-01-01,50 a 54 Anos,Típico-Com Cat,Masculino,3186.0,Com Cat Registrada
2014-01-01,50 a 54 Anos,Doença do Trabalho-Com Cat,Masculino,163.0,Com Cat Registrada
2014-01-01,50 a 54 Anos,Trajeto-Com Cat,Masculino,569.0,Com Cat Registrada
2014-01-01,50 a 54 Anos,Típico-Com Cat,Feminino,1388.0,Com Cat Registrada
2014-01-01,50 a 54 Anos,Doença do Trabalho-Com Cat,Feminino,118.0,Com Cat Registrada
2014-01-01,50 a 54 Anos,Trajeto-Com Cat,Feminino,530.0,Com Cat Registrada
2014-01-01,55 a 59 Anos,Típico-Com Cat,Masculino,2928.0,Com Cat Registrada
2014-01-01,55 a 59 Anos,Doença do Trabalho-Com Cat,Masculino,118.0,Com Cat Registrada
2014-01-01,55 a 59 Anos,Trajeto-Com Cat,Masculino,549.0,Com Cat Registrada
2014-01-01,55 a 59 Anos,Típico-Com Cat,Feminino,1188.0,Com Cat Registrada
2014-01-01,55 a 59 Anos,Doença do Trabalho-Com Cat,Feminino,95.0,Com Cat Registrada
2014-01-01,55 a 59 Anos,Trajeto-Com Cat,Feminino,459.0,Com Cat Registrada
2014-01-01,55 a 59 Anos,Típico-Com Cat,Masculino,2620.0,Com Cat Registrada
2014-01-01,55 a 59 Anos,Doença do Trabalho-Com Cat,Masculino,127.0,Com Cat Registrada
2014-01-01,55 a 59 Anos,Trajeto-Com Cat,Masculino,450.0,Com Cat Registrada
2014-01-01,55 a 59 Anos,Típico-Com Cat,Feminino,1066.0,Com Cat Registrada
2014-01-01,55 a 59 Anos,Doença do Trabalho-Com Cat,Feminino,68.0,Com Cat Registrada
2014-01-01,55 a 59 Anos,Trajeto-Com Cat,Feminino,412.0,Com Cat Registrada
2014-01-01,55 a 59 Anos,Típico-Com Cat,Masculino,2347.0,Com Cat Registrada
2014-01-01,55 a 59 Anos,Doença do Trabalho-Com Cat,Masculino,110.0,Com Cat Registrada
2014-01-01,55 a 59 Anos,Trajeto-Com Cat,Masculino,446.0,Com Cat Registrada
2014-01-01,55 a 59 Anos,Típico-Com Cat,Feminino,977.0,Com Cat Registrada
2014-01-01,55 a 59 Anos,Doença do Trabalho-Com Cat,Feminino,65.0,Com Cat Registrada
2014-01-01,55 a 59 Anos,Trajeto-Com Cat,Feminino,382.0,Com Cat Registrada
2014-01-01,55 a 59 Anos,Típico-Com Cat,Masculino,2122.0,Com Cat Registrada
2014-01-01,55 a 59 Anos,Doença do Trabalho-Com Cat,Masculino,102.0,Com Cat Registrada
2014-01-01,55 a 59 Anos,Trajeto-Com Cat,Masculino,341.0,Com Cat Registrada
2014-01-01,55 a 59 Anos,Típico-Com Cat,Feminino,784.0,Com Cat Registrada
2014-01-01,55 a 59 Anos,Doença do Trabalho-Com Cat,Feminino,57.0,Com Cat Registrada
2014-01-01,55 a 59 Anos,Trajeto-Com Cat,Feminino,283.0,Com Cat Registrada
2014-01-01,55 a 59 Anos,Típico-Com Cat,Masculino,1806.0,Com Cat Registrada
2014-01-01,55 a 59 Anos,Doença do Trabalho-Com Cat,Masculino,74.0,Com Cat Registrada
2014-01-01,55 a 59 Anos,Trajeto-Com Cat,Masculino,287.0,Com Cat Registrada
2014-01-01,55 a 59 Anos,Típico-Com Cat,Feminino,711.0,Com Cat Registrada
2014-01-01,55 a 59 Anos,Doença do Trabalho-Com Cat,Feminino,32.0,Com Cat Registrada
2014-01-01,55 a 59 Anos,Trajeto-Com Cat,Feminino,254.0,Com Cat Registrada
2014-01-01,60 a 64 Anos,Típico-Com Cat,Masculino,1544.0,Com Cat Registrada
2014-01-01,60 a 64 Anos,Doença do Trabalho-Com Cat,Masculino,63.0,Com Cat Registrada
2014-01-01,60 a 64 Anos,Trajeto-Com Cat,Masculino,243.0,Com Cat Registrada
2014-01-01,60 a 64 Anos,Típico-Com Cat,Feminino,497.0,Com Cat Registrada
2014-01-01,60 a 64 Anos,Doença do Trabalho-Com Cat,Feminino,16.0,Com Cat Registrada
2014-01-01,60 a 64 Anos,Trajeto-Com Cat,Feminino,214.0,Com Cat Registrada
2014-01-01,60 a 64 Anos,Típico-Com Cat,Masculino,1276.0,Com Cat Registrada
2014-01-01,60 a 64 Anos,Doença do Trabalho-Com Cat,Masculino,43.0,Com Cat Registrada
2014-01-01,60 a 64 Anos,Trajeto-Com Cat,Masculino,216.0,Com Cat Registrada
2014-01-01,60 a 64 Anos,Típico-Com Cat,Feminino,346.0,Com Cat Registrada
2014-01-01,60 a 64 Anos,Doença do Trabalho-Com Cat,Feminino,7.0,Com Cat Registrada
2014-01-01,60 a 64 Anos,Trajeto-Com Cat,Feminino,127.0,Com Cat Registrada
2014-01-01,60 a 64 Anos,Típico-Com Cat,Masculino,1119.0,Com Cat Registrada
2014-01-01,60 a 64 Anos,Doença do Trabalho-Com Cat,Masculino,47.0,Com Cat Registrada
2014-01-01,60 a 64 Anos,Trajeto-Com Cat,Masculino,199.0,Com Cat Registrada
2014-01-01,60 a 64 Anos,Típico-Com Cat,Feminino,287.0,Com Cat Registrada
2014-01-01,60 a 64 Anos,Doença do Trabalho-Com Cat,Feminino,7.0,Com Cat Registrada
2014-01-01,60 a 64 Anos,Trajeto-Com Cat,Feminino,127.0,Com Cat Registrada
2014-01-01,60 a 64 Anos,Típico-Com Cat,Masculino,841.0,Com Cat Registrada
2014-01-01,60 a 64 Anos,Doença do Trabalho-Com Cat,Masculino,37.0,Com Cat Registrada
2014-01-01,60 a 64 Anos,Trajeto-Com Cat,Masculino,183.0,Com Cat Registrada
2014-01-01,60 a 64 Anos,Típico-Com Cat,Feminino,226.0,Com Cat Registrada
2014-01-01,60 a 64 Anos,Doença do Trabalho-Com Cat,Feminino,12.0,Com Cat Registrada
2014-01-01,60 a 64 Anos,Trajeto-Com Cat,Feminino,83.0,Com Cat Registrada
2014-01-01,60 a 64 Anos,Típico-Com Cat,Masculino,703.0,Com Cat Registrada
2014-01-01,60 a 64 Anos,Doença do Trabalho-Com Cat,Masculino,25.0,Com Cat Registrada
2014-01-01,60 a 64 Anos,Trajeto-Com Cat,Masculino,146.0,Com Cat Registrada
2014-01-01,60 a 64 Anos,Típico-Com Cat,Feminino,152.0,Com Cat Registrada
2014-01-01,60 a 64 Anos,Doença do Trabalho-Com Cat,Feminino,5.0,Com Cat Registrada
2014-01-01,60 a 64 Anos,Trajeto-Com Cat,Feminino,66.0,Com Cat Registrada
2014-01-01,65 a 69 Anos,Típico-Com Cat,Masculino,550.0,Com Cat Registrada
2014-01-01,65 a 69 Anos,Doença do Trabalho-Com Cat,Masculino,16.0,Com Cat Registrada
2014-01-01,65 a 69 Anos,Trajeto-Com Cat,Masculino,83.0,Com Cat Registrada
2014-01-01,65 a 69 Anos,Típico-Com Cat,Feminino,120.0,Com Cat Registrada
2014-01-01,65 a 69 Anos,Doença do Trabalho-Com Cat,Feminino,3.0,Com Cat Registrada
2014-01-01,65 a 69 Anos,Trajeto-Com Cat,Feminino,52.0,Com Cat Registrada
2014-01-01,65 a 69 Anos,Típico-Com Cat,Masculino,314.0,Com Cat Registrada
2014-01-01,65 a 69 Anos,Doença do Trabalho-Com Cat,Masculino,10.0,Com Cat Registrada
2014-01-01,65 a 69 Anos,Trajeto-Com Cat,Masculino,76.0,Com Cat Registrada
2014-01-01,65 a 69 Anos,Típico-Com Cat,Feminino,78.0,Com Cat Registrada
2014-01-01,65 a 69 Anos,Doença do Trabalho-Com Cat,Feminino,3.0,Com Cat Registrada
2014-01-01,65 a 69 Anos,Trajeto-Com Cat,Feminino,42.0,Com Cat Registrada
2014-01-01,65 a 69 Anos,Típico-Com Cat,Masculino,246.0,Com Cat Registrada
2014-01-01,65 a 69 Anos,Doença do Trabalho-Com Cat,Masculino,2.0,Com Cat Registrada
2014-01-01,65 a 69 Anos,Trajeto-Com Cat,Masculino,55.0,Com Cat Registrada
2014-01-01,65 a 69 Anos,Típico-Com Cat,Feminino,74.0,Com Cat Registrada
2014-01-01,65 a 69 Anos,Trajeto-Com Cat,Feminino,23.0,Com Cat Registrada
2014-01-01,65 a 69 Anos,Típico-Com Cat,Masculino,176.0,Com Cat Registrada
2014-01-01,65 a 69 Anos,Doença do Trabalho-Com Cat,Masculino,5.0,Com Cat Registrada
2014-01-01,65 a 69 Anos,Trajeto-Com Cat,Masculino,33.0,Com Cat Registrada
2014-01-01,65 a 69 Anos,Típico-Com Cat,Feminino,41.0,Com Cat Registrada
2014-01-01,65 a 69 Anos,Doença do Trabalho-Com Cat,Feminino,3.0,Com Cat Registrada
2014-01-01,65 a 69 Anos,Trajeto-Com Cat,Feminino,19.0,Com Cat Registrada
2014-01-01,65 a 69 Anos,Típico-Com Cat,Masculino,112.0,Com Cat Registrada
2014-01-01,65 a 69 Anos,Doença do Trabalho-Com Cat,Masculino,3.0,Com Cat Registrada
2014-01-01,65 a 69 Anos,Trajeto-Com Cat,Masculino,28.0,Com Cat Registrada
2014-01-01,65 a 69 Anos,Típico-Com Cat,Feminino,31.0,Com Cat Registrada
2014-01-01,65 a 69 Anos,Trajeto-Com Cat,Feminino,12.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,105.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Doença do Trabalho-Com Cat,Masculino,3.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Trajeto-Com Cat,Masculino,22.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Típico-Com Cat,Feminino,19.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Trajeto-Com Cat,Feminino,12.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,79.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Trajeto-Com Cat,Masculino,17.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Típico-Com Cat,Feminino,17.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Trajeto-Com Cat,Feminino,8.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,71.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Doença do Trabalho-Com Cat,Masculino,3.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Trajeto-Com Cat,Masculino,15.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Típico-Com Cat,Feminino,13.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Trajeto-Com Cat,Feminino,7.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,28.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Doença do Trabalho-Com Cat,Masculino,1.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Trajeto-Com Cat,Masculino,6.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Típico-Com Cat,Feminino,10.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Trajeto-Com Cat,Feminino,7.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,34.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Doença do Trabalho-Com Cat,Masculino,2.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Trajeto-Com Cat,Masculino,7.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Típico-Com Cat,Feminino,8.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Trajeto-Com Cat,Feminino,5.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,24.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Doença do Trabalho-Com Cat,Masculino,1.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Trajeto-Com Cat,Masculino,5.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Típico-Com Cat,Feminino,2.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,18.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Trajeto-Com Cat,Masculino,4.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Típico-Com Cat,Feminino,2.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Trajeto-Com Cat,Feminino,7.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,17.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Trajeto-Com Cat,Masculino,4.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Típico-Com Cat,Feminino,5.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Trajeto-Com Cat,Feminino,5.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,7.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Doença do Trabalho-Com Cat,Masculino,3.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Trajeto-Com Cat,Masculino,3.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Típico-Com Cat,Feminino,3.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,7.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Trajeto-Com Cat,Masculino,3.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Trajeto-Com Cat,Feminino,2.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,9.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Trajeto-Com Cat,Masculino,1.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Típico-Com Cat,Feminino,3.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Trajeto-Com Cat,Feminino,3.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,9.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Trajeto-Com Cat,Masculino,3.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Típico-Com Cat,Feminino,4.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Trajeto-Com Cat,Feminino,1.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,8.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Doença do Trabalho-Com Cat,Masculino,1.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Trajeto-Com Cat,Masculino,2.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,4.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Doença do Trabalho-Com Cat,Masculino,1.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Trajeto-Com Cat,Masculino,3.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,7.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Doença do Trabalho-Com Cat,Masculino,1.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Típico-Com Cat,Feminino,1.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Trajeto-Com Cat,Feminino,1.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,3.0,Com Cat Registrada
2014-01-01,70 Anos ou mais,Típico-Com Cat,Feminino,1.0,Com Cat Registrada
