ano,parte_atingida,motivo_situacao,qte_acidentes,situacao
2008-01-01,"Quadris (Inclusive Pélvis, Órgãos Pélvicos e",Típico-Com Cat,2569,Com Cat Registrada
2008-01-01,"Quadris (Inclusive Pélvis, Órgãos Pélvicos e",Doença do Trabalho-Com Cat,77,Com Cat Registrada
2008-01-01,"Quadris (Inclusive Pélvis, Órgãos Pélvicos e",Trajeto-Com Cat,870,Com Cat Registrada
2008-01-01,"Tronco, Parte Múltiplas",Típico-Com Cat,2118,Com Cat Registrada
2008-01-01,"Tronco, Parte Múltiplas",Doença do Trabalho-Com Cat,91,Com Cat Registrada
2008-01-01,"Tronco, Parte Múltiplas",Trajeto-Com Cat,877,Com Cat Registrada
2008-01-01,"Tronco, não Informado",Típico-Com Cat,2242,Com Cat Registrada
2008-01-01,"Tronco, não Informado",Doença do Trabalho-Com Cat,93,Com Cat Registrada
2008-01-01,"Tronco, não Informado",Trajeto-Com Cat,447,Com Cat Registrada
2008-01-01,Perna (Entre O Tornozelo e a Pélvis),Típico-Com Cat,12353,Com Cat Registrada
2008-01-01,Perna (Entre O Tornozelo e a Pélvis),Doença do Trabalho-Com Cat,84,Com Cat Registrada
2008-01-01,Perna (Entre O Tornozelo e a Pélvis),Trajeto-Com Cat,5118,Com Cat Registrada
2008-01-01,Coxa,Típico-Com Cat,3014,Com Cat Registrada
2008-01-01,Coxa,Doença do Trabalho-Com Cat,15,Com Cat Registrada
2008-01-01,Coxa,Trajeto-Com Cat,599,Com Cat Registrada
2008-01-01,Joelho,Típico-Com Cat,20404,Com Cat Registrada
2008-01-01,Joelho,Doença do Trabalho-Com Cat,342,Com Cat Registrada
2008-01-01,Joelho,Trajeto-Com Cat,7668,Com Cat Registrada
2008-01-01,Perna (Entre o Tornozelo e o Joelho),Típico-Com Cat,12692,Com Cat Registrada
2008-01-01,Perna (Entre o Tornozelo e o Joelho),Doença do Trabalho-Com Cat,93,Com Cat Registrada
2008-01-01,Perna (Entre o Tornozelo e o Joelho),Trajeto-Com Cat,5436,Com Cat Registrada
2008-01-01,Articulação do Tornozelo,Típico-Com Cat,13033,Com Cat Registrada
2008-01-01,Articulação do Tornozelo,Doença do Trabalho-Com Cat,51,Com Cat Registrada
2008-01-01,Articulação do Tornozelo,Trajeto-Com Cat,5686,Com Cat Registrada
2008-01-01,Pé (Exceto Artelhos),Típico-Com Cat,32087,Com Cat Registrada
2008-01-01,Pé (Exceto Artelhos),Doença do Trabalho-Com Cat,133,Com Cat Registrada
2008-01-01,Pé (Exceto Artelhos),Trajeto-Com Cat,7486,Com Cat Registrada
2008-01-01,Artelho,Típico-Com Cat,1986,Com Cat Registrada
2008-01-01,Artelho,Doença do Trabalho-Com Cat,9,Com Cat Registrada
2008-01-01,Artelho,Trajeto-Com Cat,284,Com Cat Registrada
2008-01-01,"Membros Inferiores, Partes Múltiplas",Típico-Com Cat,1856,Com Cat Registrada
2008-01-01,"Membros Inferiores, Partes Múltiplas",Doença do Trabalho-Com Cat,61,Com Cat Registrada
2008-01-01,"Membros Inferiores, Partes Múltiplas",Trajeto-Com Cat,1581,Com Cat Registrada
2008-01-01,"Membros Inferiores, não Informado",Típico-Com Cat,3925,Com Cat Registrada
2008-01-01,"Membros Inferiores, não Informado",Doença do Trabalho-Com Cat,79,Com Cat Registrada
2008-01-01,"Membros Inferiores, não Informado",Trajeto-Com Cat,1701,Com Cat Registrada
2008-01-01,Partes Múltiplas,Típico-Com Cat,9347,Com Cat Registrada
2008-01-01,Partes Múltiplas,Doença do Trabalho-Com Cat,344,Com Cat Registrada
2008-01-01,Partes Múltiplas,Trajeto-Com Cat,10070,Com Cat Registrada
2008-01-01,Sistemas e Aparelhos,Típico-Com Cat,719,Com Cat Registrada
2008-01-01,Sistemas e Aparelhos,Doença do Trabalho-Com Cat,128,Com Cat Registrada
2008-01-01,Sistemas e Aparelhos,Trajeto-Com Cat,149,Com Cat Registrada
2008-01-01,Aparelho Circulatório,Típico-Com Cat,72,Com Cat Registrada
2008-01-01,Aparelho Circulatório,Doença do Trabalho-Com Cat,73,Com Cat Registrada
2008-01-01,Aparelho Circulatório,Trajeto-Com Cat,12,Com Cat Registrada
2008-01-01,Aparelho Respiratório,Típico-Com Cat,934,Com Cat Registrada
2008-01-01,Aparelho Respiratório,Doença do Trabalho-Com Cat,210,Com Cat Registrada
2008-01-01,Aparelho Respiratório,Trajeto-Com Cat,77,Com Cat Registrada
2008-01-01,Sistema Nervoso,Típico-Com Cat,3425,Com Cat Registrada
2008-01-01,Sistema Nervoso,Doença do Trabalho-Com Cat,574,Com Cat Registrada
2008-01-01,Sistema Nervoso,Trajeto-Com Cat,178,Com Cat Registrada
2008-01-01,Aparelho Digestivo,Típico-Com Cat,975,Com Cat Registrada
2008-01-01,Aparelho Digestivo,Doença do Trabalho-Com Cat,55,Com Cat Registrada
2008-01-01,Aparelho Digestivo,Trajeto-Com Cat,21,Com Cat Registrada
2008-01-01,Aparelho Gênito-Urinário,Típico-Com Cat,276,Com Cat Registrada
2008-01-01,Aparelho Gênito-Urinário,Doença do Trabalho-Com Cat,47,Com Cat Registrada
2008-01-01,Aparelho Gênito-Urinário,Trajeto-Com Cat,84,Com Cat Registrada
2008-01-01,Sistema Músculo-Esquelético,Típico-Com Cat,390,Com Cat Registrada
2008-01-01,Sistema Músculo-Esquelético,Doença do Trabalho-Com Cat,65,Com Cat Registrada
2008-01-01,Sistema Músculo-Esquelético,Trajeto-Com Cat,88,Com Cat Registrada
2008-01-01,"Sistemas e Aparelhos, não Informado",Típico-Com Cat,156,Com Cat Registrada
2008-01-01,"Sistemas e Aparelhos, não Informado",Doença do Trabalho-Com Cat,71,Com Cat Registrada
2008-01-01,"Sistemas e Aparelhos, não Informado",Trajeto-Com Cat,35,Com Cat Registrada
2008-01-01,Ignorada,Sem Cat,203259,Sem Cat Registrada
2008-01-01,Ignorada,Sem Cat,1540,Sem Cat Registrada
2008-01-01,Ignorada,Sem Cat,37,Sem Cat Registrada
2008-01-01,Ignorada,Sem Cat,121,Sem Cat Registrada
2009-01-01,Crânio (Inclusive Encéfalo),Típico-Com Cat,871,Com Cat Registrada
2009-01-01,Crânio (Inclusive Encéfalo),Doença do Trabalho-Com Cat,19,Com Cat Registrada
2009-01-01,Crânio (Inclusive Encéfalo),Trajeto-Com Cat,516,Com Cat Registrada
2009-01-01,"Ouvido (Externo, Médio, Interno, Audição e Eq",Típico-Com Cat,1004,Com Cat Registrada
2009-01-01,"Ouvido (Externo, Médio, Interno, Audição e Eq",Doença do Trabalho-Com Cat,1987,Com Cat Registrada
2009-01-01,"Ouvido (Externo, Médio, Interno, Audição e Eq",Trajeto-Com Cat,37,Com Cat Registrada
2009-01-01,Olho (Inclusive Nervo Ótico e Visão),Típico-Com Cat,18025,Com Cat Registrada
2009-01-01,Olho (Inclusive Nervo Ótico e Visão),Doença do Trabalho-Com Cat,92,Com Cat Registrada
2009-01-01,Olho (Inclusive Nervo Ótico e Visão),Trajeto-Com Cat,388,Com Cat Registrada
2009-01-01,"Nariz (Inclusive Fossas Nasais, Seios da Face",Típico-Com Cat,1687,Com Cat Registrada
2009-01-01,"Nariz (Inclusive Fossas Nasais, Seios da Face",Doença do Trabalho-Com Cat,13,Com Cat Registrada
2009-01-01,"Nariz (Inclusive Fossas Nasais, Seios da Face",Trajeto-Com Cat,320,Com Cat Registrada
2009-01-01,"Boca (Inclusive Lábios, Dentes, Língua, Garga",Típico-Com Cat,2207,Com Cat Registrada
2009-01-01,"Boca (Inclusive Lábios, Dentes, Língua, Garga",Doença do Trabalho-Com Cat,114,Com Cat Registrada
2009-01-01,"Boca (Inclusive Lábios, Dentes, Língua, Garga",Trajeto-Com Cat,400,Com Cat Registrada
2009-01-01,Mandíbula (Inclusive Queixo),Típico-Com Cat,667,Com Cat Registrada
2009-01-01,Mandíbula (Inclusive Queixo),Doença do Trabalho-Com Cat,2,Com Cat Registrada
2009-01-01,Mandíbula (Inclusive Queixo),Trajeto-Com Cat,194,Com Cat Registrada
2009-01-01,"Face, Partes Múltiplas",Típico-Com Cat,7228,Com Cat Registrada
2009-01-01,"Face, Partes Múltiplas",Doença do Trabalho-Com Cat,36,Com Cat Registrada
2009-01-01,"Face, Partes Múltiplas",Trajeto-Com Cat,1346,Com Cat Registrada
2009-01-01,"Cabeça, Partes Múltiplas",Típico-Com Cat,4556,Com Cat Registrada
2009-01-01,"Cabeça, Partes Múltiplas",Doença do Trabalho-Com Cat,70,Com Cat Registrada
2009-01-01,"Cabeça, Partes Múltiplas",Trajeto-Com Cat,1959,Com Cat Registrada
2009-01-01,"Cabeça, não Informado",Típico-Com Cat,12193,Com Cat Registrada
2009-01-01,"Cabeça, não Informado",Doença do Trabalho-Com Cat,283,Com Cat Registrada
2009-01-01,"Cabeça, não Informado",Trajeto-Com Cat,2382,Com Cat Registrada
2009-01-01,Braço (Entre o Punho e o Ombro),Típico-Com Cat,13618,Com Cat Registrada
2009-01-01,Braço (Entre o Punho e o Ombro),Doença do Trabalho-Com Cat,1322,Com Cat Registrada
2009-01-01,Braço (Entre o Punho e o Ombro),Trajeto-Com Cat,4455,Com Cat Registrada
2009-01-01,Braço (Acima do Cotovelo),Típico-Com Cat,4138,Com Cat Registrada
2009-01-01,Braço (Acima do Cotovelo),Doença do Trabalho-Com Cat,196,Com Cat Registrada
2009-01-01,Braço (Acima do Cotovelo),Trajeto-Com Cat,1344,Com Cat Registrada
2009-01-01,Pescoço,Típico-Com Cat,1603,Com Cat Registrada
2009-01-01,Pescoço,Doença do Trabalho-Com Cat,48,Com Cat Registrada
2009-01-01,Pescoço,Trajeto-Com Cat,544,Com Cat Registrada
2009-01-01,Cotovelo,Típico-Com Cat,3724,Com Cat Registrada
2009-01-01,Cotovelo,Doença do Trabalho-Com Cat,479,Com Cat Registrada
2009-01-01,Cotovelo,Trajeto-Com Cat,1315,Com Cat Registrada
2009-01-01,Antebraço (Entre o Punho e o Cotovelo),Típico-Com Cat,15947,Com Cat Registrada
2009-01-01,Antebraço (Entre o Punho e o Cotovelo),Doença do Trabalho-Com Cat,642,Com Cat Registrada
2009-01-01,Antebraço (Entre o Punho e o Cotovelo),Trajeto-Com Cat,3637,Com Cat Registrada
2009-01-01,Punho,Típico-Com Cat,9248,Com Cat Registrada
2009-01-01,Punho,Doença do Trabalho-Com Cat,1351,Com Cat Registrada
2009-01-01,Punho,Trajeto-Com Cat,2159,Com Cat Registrada
2009-01-01,Mão (Exceto Punho ou Dedos),Típico-Com Cat,36999,Com Cat Registrada
2009-01-01,Mão (Exceto Punho ou Dedos),Doença do Trabalho-Com Cat,429,Com Cat Registrada
2009-01-01,Mão (Exceto Punho ou Dedos),Trajeto-Com Cat,3248,Com Cat Registrada
2009-01-01,Dedo,Típico-Com Cat,129041,Com Cat Registrada
2009-01-01,Dedo,Doença do Trabalho-Com Cat,397,Com Cat Registrada
2009-01-01,Dedo,Trajeto-Com Cat,4651,Com Cat Registrada
2009-01-01,"Membros Superiores, Partes Múltiplas",Típico-Com Cat,3096,Com Cat Registrada
2009-01-01,"Membros Superiores, Partes Múltiplas",Doença do Trabalho-Com Cat,785,Com Cat Registrada
2009-01-01,"Membros Superiores, Partes Múltiplas",Trajeto-Com Cat,1594,Com Cat Registrada
2009-01-01,"Membros Superiores, não Informado",Típico-Com Cat,3999,Com Cat Registrada
2009-01-01,"Membros Superiores, não Informado",Doença do Trabalho-Com Cat,1812,Com Cat Registrada
2009-01-01,"Membros Superiores, não Informado",Trajeto-Com Cat,1379,Com Cat Registrada
2009-01-01,Ombro,Típico-Com Cat,9390,Com Cat Registrada
2009-01-01,Ombro,Doença do Trabalho-Com Cat,3720,Com Cat Registrada
2009-01-01,Ombro,Trajeto-Com Cat,4528,Com Cat Registrada
2009-01-01,Tórax (Inclusive Órgãos Internos),Típico-Com Cat,3515,Com Cat Registrada
2009-01-01,Tórax (Inclusive Órgãos Internos),Doença do Trabalho-Com Cat,96,Com Cat Registrada
2009-01-01,Tórax (Inclusive Órgãos Internos),Trajeto-Com Cat,1126,Com Cat Registrada
2009-01-01,"Dorso (Incl. Músculos Dorsais, Coluna e Medula)",Típico-Com Cat,17088,Com Cat Registrada
2009-01-01,"Dorso (Incl. Músculos Dorsais, Coluna e Medula)",Doença do Trabalho-Com Cat,2456,Com Cat Registrada
2009-01-01,"Dorso (Incl. Músculos Dorsais, Coluna e Medula)",Trajeto-Com Cat,2440,Com Cat Registrada
2009-01-01,Abdome (Inclusive Órgãos Internos),Típico-Com Cat,2627,Com Cat Registrada
2009-01-01,Abdome (Inclusive Órgãos Internos),Doença do Trabalho-Com Cat,301,Com Cat Registrada
2009-01-01,Abdome (Inclusive Órgãos Internos),Trajeto-Com Cat,883,Com Cat Registrada
2009-01-01,"Quadris (Inclusive Pélvis, Órgãos Pélvicos e",Típico-Com Cat,2744,Com Cat Registrada
2009-01-01,"Quadris (Inclusive Pélvis, Órgãos Pélvicos e",Doença do Trabalho-Com Cat,92,Com Cat Registrada
2009-01-01,"Quadris (Inclusive Pélvis, Órgãos Pélvicos e",Trajeto-Com Cat,939,Com Cat Registrada
2009-01-01,"Tronco, Parte Múltiplas",Típico-Com Cat,2174,Com Cat Registrada
2009-01-01,"Tronco, Parte Múltiplas",Doença do Trabalho-Com Cat,79,Com Cat Registrada
2009-01-01,"Tronco, Parte Múltiplas",Trajeto-Com Cat,902,Com Cat Registrada
2009-01-01,"Tronco, não Informado",Típico-Com Cat,2411,Com Cat Registrada
2009-01-01,"Tronco, não Informado",Doença do Trabalho-Com Cat,95,Com Cat Registrada
2009-01-01,"Tronco, não Informado",Trajeto-Com Cat,499,Com Cat Registrada
2009-01-01,Perna (Entre O Tornozelo e a Pélvis),Típico-Com Cat,12172,Com Cat Registrada
2009-01-01,Perna (Entre O Tornozelo e a Pélvis),Doença do Trabalho-Com Cat,82,Com Cat Registrada
2009-01-01,Perna (Entre O Tornozelo e a Pélvis),Trajeto-Com Cat,5038,Com Cat Registrada
2009-01-01,Coxa,Típico-Com Cat,2901,Com Cat Registrada
2009-01-01,Coxa,Doença do Trabalho-Com Cat,25,Com Cat Registrada
2009-01-01,Coxa,Trajeto-Com Cat,602,Com Cat Registrada
2009-01-01,Joelho,Típico-Com Cat,19838,Com Cat Registrada
2009-01-01,Joelho,Doença do Trabalho-Com Cat,349,Com Cat Registrada
2009-01-01,Joelho,Trajeto-Com Cat,7834,Com Cat Registrada
2009-01-01,Perna (Entre o Tornozelo e o Joelho),Típico-Com Cat,12674,Com Cat Registrada
2009-01-01,Perna (Entre o Tornozelo e o Joelho),Doença do Trabalho-Com Cat,96,Com Cat Registrada
2009-01-01,Perna (Entre o Tornozelo e o Joelho),Trajeto-Com Cat,5876,Com Cat Registrada
2009-01-01,Articulação do Tornozelo,Típico-Com Cat,12883,Com Cat Registrada
2009-01-01,Articulação do Tornozelo,Doença do Trabalho-Com Cat,88,Com Cat Registrada
2009-01-01,Articulação do Tornozelo,Trajeto-Com Cat,5653,Com Cat Registrada
2009-01-01,Pé (Exceto Artelhos),Típico-Com Cat,31438,Com Cat Registrada
2009-01-01,Pé (Exceto Artelhos),Doença do Trabalho-Com Cat,144,Com Cat Registrada
2009-01-01,Pé (Exceto Artelhos),Trajeto-Com Cat,7796,Com Cat Registrada
2009-01-01,Artelho,Típico-Com Cat,1779,Com Cat Registrada
2009-01-01,Artelho,Doença do Trabalho-Com Cat,11,Com Cat Registrada
2009-01-01,Artelho,Trajeto-Com Cat,256,Com Cat Registrada
2009-01-01,"Membros Inferiores, Partes Múltiplas",Típico-Com Cat,1880,Com Cat Registrada
2009-01-01,"Membros Inferiores, Partes Múltiplas",Doença do Trabalho-Com Cat,56,Com Cat Registrada
2009-01-01,"Membros Inferiores, Partes Múltiplas",Trajeto-Com Cat,1578,Com Cat Registrada
2009-01-01,"Membros Inferiores, não Informado",Típico-Com Cat,3788,Com Cat Registrada
2009-01-01,"Membros Inferiores, não Informado",Doença do Trabalho-Com Cat,98,Com Cat Registrada
2009-01-01,"Membros Inferiores, não Informado",Trajeto-Com Cat,1794,Com Cat Registrada
2009-01-01,Partes Múltiplas,Típico-Com Cat,9484,Com Cat Registrada
2009-01-01,Partes Múltiplas,Doença do Trabalho-Com Cat,279,Com Cat Registrada
2009-01-01,Partes Múltiplas,Trajeto-Com Cat,9936,Com Cat Registrada
2009-01-01,Sistemas e Aparelhos,Típico-Com Cat,648,Com Cat Registrada
2009-01-01,Sistemas e Aparelhos,Doença do Trabalho-Com Cat,177,Com Cat Registrada
2009-01-01,Sistemas e Aparelhos,Trajeto-Com Cat,145,Com Cat Registrada
2009-01-01,Aparelho Circulatório,Típico-Com Cat,42,Com Cat Registrada
2009-01-01,Aparelho Circulatório,Doença do Trabalho-Com Cat,74,Com Cat Registrada
2009-01-01,Aparelho Circulatório,Trajeto-Com Cat,7,Com Cat Registrada
2009-01-01,Aparelho Respiratório,Típico-Com Cat,910,Com Cat Registrada
2009-01-01,Aparelho Respiratório,Doença do Trabalho-Com Cat,271,Com Cat Registrada
2009-01-01,Aparelho Respiratório,Trajeto-Com Cat,49,Com Cat Registrada
2009-01-01,Sistema Nervoso,Típico-Com Cat,3243,Com Cat Registrada
2009-01-01,Sistema Nervoso,Doença do Trabalho-Com Cat,603,Com Cat Registrada
2009-01-01,Sistema Nervoso,Trajeto-Com Cat,211,Com Cat Registrada
2009-01-01,Aparelho Digestivo,Típico-Com Cat,220,Com Cat Registrada
2009-01-01,Aparelho Digestivo,Doença do Trabalho-Com Cat,86,Com Cat Registrada
2009-01-01,Aparelho Digestivo,Trajeto-Com Cat,15,Com Cat Registrada
2009-01-01,Aparelho Gênito-Urinário,Típico-Com Cat,269,Com Cat Registrada
2009-01-01,Aparelho Gênito-Urinário,Doença do Trabalho-Com Cat,55,Com Cat Registrada
2009-01-01,Aparelho Gênito-Urinário,Trajeto-Com Cat,87,Com Cat Registrada
2009-01-01,Sistema Músculo-Esquelético,Típico-Com Cat,366,Com Cat Registrada
2009-01-01,Sistema Músculo-Esquelético,Doença do Trabalho-Com Cat,85,Com Cat Registrada
2009-01-01,Sistema Músculo-Esquelético,Trajeto-Com Cat,84,Com Cat Registrada
2009-01-01,"Sistemas e Aparelhos, não Informado",Típico-Com Cat,163,Com Cat Registrada
2009-01-01,"Sistemas e Aparelhos, não Informado",Doença do Trabalho-Com Cat,75,Com Cat Registrada
2009-01-01,"Sistemas e Aparelhos, não Informado",Trajeto-Com Cat,34,Com Cat Registrada
2009-01-01,Ignorada,Sem Cat,197282,Sem Cat Registrada
2009-01-01,Ignorada,Sem Cat,1671,Sem Cat Registrada
2009-01-01,Ignorada,Sem Cat,23,Sem Cat Registrada
2009-01-01,Ignorada,Sem Cat,141,Sem Cat Registrada
2010-01-01,Crânio (Inclusive Encéfalo),Típico-Com Cat,796,Com Cat Registrada
2010-01-01,Crânio (Inclusive Encéfalo),Doença do Trabalho-Com Cat,19,Com Cat Registrada
2010-01-01,Crânio (Inclusive Encéfalo),Trajeto-Com Cat,487,Com Cat Registrada
2010-01-01,"Ouvido (Externo, Médio, Interno, Audição e Eq",Típico-Com Cat,780,Com Cat Registrada
2010-01-01,"Ouvido (Externo, Médio, Interno, Audição e Eq",Doença do Trabalho-Com Cat,1420,Com Cat Registrada
2010-01-01,"Ouvido (Externo, Médio, Interno, Audição e Eq",Trajeto-Com Cat,41,Com Cat Registrada
2010-01-01,Olho (Inclusive Nervo Ótico e Visão),Típico-Com Cat,16928,Com Cat Registrada
2010-01-01,Olho (Inclusive Nervo Ótico e Visão),Doença do Trabalho-Com Cat,85,Com Cat Registrada
2010-01-01,Olho (Inclusive Nervo Ótico e Visão),Trajeto-Com Cat,350,Com Cat Registrada
2010-01-01,"Nariz (Inclusive Fossas Nasais, Seios da Face",Típico-Com Cat,1648,Com Cat Registrada
2010-01-01,"Nariz (Inclusive Fossas Nasais, Seios da Face",Doença do Trabalho-Com Cat,16,Com Cat Registrada
2010-01-01,"Nariz (Inclusive Fossas Nasais, Seios da Face",Trajeto-Com Cat,303,Com Cat Registrada
2010-01-01,"Boca (Inclusive Lábios, Dentes, Língua, Garga",Típico-Com Cat,2117,Com Cat Registrada
2010-01-01,"Boca (Inclusive Lábios, Dentes, Língua, Garga",Doença do Trabalho-Com Cat,76,Com Cat Registrada
2010-01-01,"Boca (Inclusive Lábios, Dentes, Língua, Garga",Trajeto-Com Cat,392,Com Cat Registrada
2010-01-01,Mandíbula (Inclusive Queixo),Típico-Com Cat,695,Com Cat Registrada
2010-01-01,Mandíbula (Inclusive Queixo),Doença do Trabalho-Com Cat,2,Com Cat Registrada
2010-01-01,Mandíbula (Inclusive Queixo),Trajeto-Com Cat,230,Com Cat Registrada
2010-01-01,"Face, Partes Múltiplas",Típico-Com Cat,7180,Com Cat Registrada
2010-01-01,"Face, Partes Múltiplas",Doença do Trabalho-Com Cat,35,Com Cat Registrada
2010-01-01,"Face, Partes Múltiplas",Trajeto-Com Cat,1411,Com Cat Registrada
2010-01-01,"Cabeça, Partes Múltiplas",Típico-Com Cat,4427,Com Cat Registrada
2010-01-01,"Cabeça, Partes Múltiplas",Doença do Trabalho-Com Cat,77,Com Cat Registrada
2010-01-01,"Cabeça, Partes Múltiplas",Trajeto-Com Cat,1974,Com Cat Registrada
2010-01-01,"Cabeça, não Informado",Típico-Com Cat,11694,Com Cat Registrada
2010-01-01,"Cabeça, não Informado",Doença do Trabalho-Com Cat,283,Com Cat Registrada
2010-01-01,"Cabeça, não Informado",Trajeto-Com Cat,2297,Com Cat Registrada
2010-01-01,Braço (Entre o Punho e o Ombro),Típico-Com Cat,13199,Com Cat Registrada
2010-01-01,Braço (Entre o Punho e o Ombro),Doença do Trabalho-Com Cat,1088,Com Cat Registrada
2010-01-01,Braço (Entre o Punho e o Ombro),Trajeto-Com Cat,4550,Com Cat Registrada
2010-01-01,Braço (Acima do Cotovelo),Típico-Com Cat,3990,Com Cat Registrada
2010-01-01,Braço (Acima do Cotovelo),Doença do Trabalho-Com Cat,148,Com Cat Registrada
2010-01-01,Braço (Acima do Cotovelo),Trajeto-Com Cat,1415,Com Cat Registrada
2010-01-01,Pescoço,Típico-Com Cat,1453,Com Cat Registrada
2010-01-01,Pescoço,Doença do Trabalho-Com Cat,43,Com Cat Registrada
2010-01-01,Pescoço,Trajeto-Com Cat,557,Com Cat Registrada
2010-01-01,Cotovelo,Típico-Com Cat,3578,Com Cat Registrada
2010-01-01,Cotovelo,Doença do Trabalho-Com Cat,413,Com Cat Registrada
2010-01-01,Cotovelo,Trajeto-Com Cat,1397,Com Cat Registrada
2010-01-01,Antebraço (Entre o Punho e o Cotovelo),Típico-Com Cat,15434,Com Cat Registrada
2010-01-01,Antebraço (Entre o Punho e o Cotovelo),Doença do Trabalho-Com Cat,578,Com Cat Registrada
2010-01-01,Antebraço (Entre o Punho e o Cotovelo),Trajeto-Com Cat,3749,Com Cat Registrada
2010-01-01,Punho,Típico-Com Cat,9214,Com Cat Registrada
2010-01-01,Punho,Doença do Trabalho-Com Cat,1128,Com Cat Registrada
2010-01-01,Punho,Trajeto-Com Cat,2263,Com Cat Registrada
2010-01-01,Mão (Exceto Punho ou Dedos),Típico-Com Cat,36523,Com Cat Registrada
2010-01-01,Mão (Exceto Punho ou Dedos),Doença do Trabalho-Com Cat,488,Com Cat Registrada
2010-01-01,Mão (Exceto Punho ou Dedos),Trajeto-Com Cat,3415,Com Cat Registrada
2010-01-01,Dedo,Típico-Com Cat,129066,Com Cat Registrada
2010-01-01,Dedo,Doença do Trabalho-Com Cat,407,Com Cat Registrada
2010-01-01,Dedo,Trajeto-Com Cat,4838,Com Cat Registrada
2010-01-01,"Membros Superiores, Partes Múltiplas",Típico-Com Cat,3088,Com Cat Registrada
2010-01-01,"Membros Superiores, Partes Múltiplas",Doença do Trabalho-Com Cat,762,Com Cat Registrada
2010-01-01,"Membros Superiores, Partes Múltiplas",Trajeto-Com Cat,1710,Com Cat Registrada
2010-01-01,"Membros Superiores, não Informado",Típico-Com Cat,4403,Com Cat Registrada
2010-01-01,"Membros Superiores, não Informado",Doença do Trabalho-Com Cat,1558,Com Cat Registrada
2010-01-01,"Membros Superiores, não Informado",Trajeto-Com Cat,1579,Com Cat Registrada
2010-01-01,Ombro,Típico-Com Cat,9608,Com Cat Registrada
2010-01-01,Ombro,Doença do Trabalho-Com Cat,3238,Com Cat Registrada
2010-01-01,Ombro,Trajeto-Com Cat,4890,Com Cat Registrada
2010-01-01,Tórax (Inclusive Órgãos Internos),Típico-Com Cat,3205,Com Cat Registrada
2010-01-01,Tórax (Inclusive Órgãos Internos),Doença do Trabalho-Com Cat,81,Com Cat Registrada
2010-01-01,Tórax (Inclusive Órgãos Internos),Trajeto-Com Cat,1211,Com Cat Registrada
2010-01-01,"Dorso (Incl. Músculos Dorsais, Coluna e Medula)",Típico-Com Cat,15957,Com Cat Registrada
2010-01-01,"Dorso (Incl. Músculos Dorsais, Coluna e Medula)",Doença do Trabalho-Com Cat,2198,Com Cat Registrada
2010-01-01,"Dorso (Incl. Músculos Dorsais, Coluna e Medula)",Trajeto-Com Cat,2484,Com Cat Registrada
2010-01-01,Abdome (Inclusive Órgãos Internos),Típico-Com Cat,2680,Com Cat Registrada
2010-01-01,Abdome (Inclusive Órgãos Internos),Doença do Trabalho-Com Cat,311,Com Cat Registrada
2010-01-01,Abdome (Inclusive Órgãos Internos),Trajeto-Com Cat,951,Com Cat Registrada
2010-01-01,"Quadris (Inclusive Pélvis, Órgãos Pélvicos e",Típico-Com Cat,2685,Com Cat Registrada
2010-01-01,"Quadris (Inclusive Pélvis, Órgãos Pélvicos e",Doença do Trabalho-Com Cat,97,Com Cat Registrada
2010-01-01,"Quadris (Inclusive Pélvis, Órgãos Pélvicos e",Trajeto-Com Cat,992,Com Cat Registrada
2010-01-01,"Tronco, Parte Múltiplas",Típico-Com Cat,2111,Com Cat Registrada
2010-01-01,"Tronco, Parte Múltiplas",Doença do Trabalho-Com Cat,76,Com Cat Registrada
2010-01-01,"Tronco, Parte Múltiplas",Trajeto-Com Cat,1001,Com Cat Registrada
2010-01-01,"Tronco, não Informado",Típico-Com Cat,2271,Com Cat Registrada
2010-01-01,"Tronco, não Informado",Doença do Trabalho-Com Cat,107,Com Cat Registrada
2010-01-01,"Tronco, não Informado",Trajeto-Com Cat,522,Com Cat Registrada
2010-01-01,Perna (Entre O Tornozelo e a Pélvis),Típico-Com Cat,12010,Com Cat Registrada
2010-01-01,Perna (Entre O Tornozelo e a Pélvis),Doença do Trabalho-Com Cat,92,Com Cat Registrada
2010-01-01,Perna (Entre O Tornozelo e a Pélvis),Trajeto-Com Cat,5567,Com Cat Registrada
2010-01-01,Coxa,Típico-Com Cat,2672,Com Cat Registrada
2010-01-01,Coxa,Doença do Trabalho-Com Cat,15,Com Cat Registrada
2010-01-01,Coxa,Trajeto-Com Cat,645,Com Cat Registrada
2010-01-01,Joelho,Típico-Com Cat,18602,Com Cat Registrada
2010-01-01,Joelho,Doença do Trabalho-Com Cat,338,Com Cat Registrada
2010-01-01,Joelho,Trajeto-Com Cat,8077,Com Cat Registrada
2010-01-01,Perna (Entre o Tornozelo e o Joelho),Típico-Com Cat,12322,Com Cat Registrada
2010-01-01,Perna (Entre o Tornozelo e o Joelho),Doença do Trabalho-Com Cat,99,Com Cat Registrada
2010-01-01,Perna (Entre o Tornozelo e o Joelho),Trajeto-Com Cat,6296,Com Cat Registrada
2010-01-01,Articulação do Tornozelo,Típico-Com Cat,12781,Com Cat Registrada
2010-01-01,Articulação do Tornozelo,Doença do Trabalho-Com Cat,79,Com Cat Registrada
2010-01-01,Articulação do Tornozelo,Trajeto-Com Cat,5741,Com Cat Registrada
